Gene Name	Gene type
LOC105378709	lncRNA
LOC105378710	lncRNA
LOC105378711	lncRNA
LINC02808	lncRNA
LOC105378714	lncRNA
FAF1-AS1	lncRNA
LINC01562	lncRNA
LOC105378719	lncRNA
EPS15-AS1	lncRNA
LOC105378723	lncRNA
LOC105378724	lncRNA
LOC105378726	lncRNA
LOC105378728	lncRNA
LOC105378731	lncRNA
LRP8-DT	lncRNA
LOC105378733	lncRNA
LINC02784	lncRNA
LOC105378735	lncRNA
LOC105378736	lncRNA
LOC105378737	lncRNA
LINC01755	lncRNA
LINC01753	lncRNA
LOC105378740	lncRNA
LOC105378741	lncRNA
LINC01767	lncRNA
LOC105378746	lncRNA
LOC105378747	lncRNA
LOC105378748	lncRNA
LOC105378751	lncRNA
LINC02777	lncRNA
FGGY-DT	lncRNA
LOC105378758	lncRNA
LINC02778	lncRNA
LOC105378761	lncRNA
LINC01748	lncRNA
LOC105378764	lncRNA
LOC105378766	lncRNA
LOC105378768	lncRNA
LINC01739	lncRNA
LOC105378770	lncRNA
LOC105378771	lncRNA
LOC105378772	lncRNA
LOC105378773	lncRNA
LOC105378774	lncRNA
LOC105378776	lncRNA
LOC105378780	lncRNA
LOC105378781	lncRNA
LOC105378782	lncRNA
LOC105378783	lncRNA
LINC01707	lncRNA
LINC02791	lncRNA
LOC105378787	lncRNA
LINC01758	lncRNA
LOC105378789	lncRNA
LRRC7-AS1	lncRNA
LOC105378793	lncRNA
LOC105378794	lncRNA
LOC105378795	lncRNA
LOC105378796	lncRNA
LOC105378797	lncRNA
LOC105378798	lncRNA
LINC02797	lncRNA
LOC105378801	lncRNA
LOC105378802	lncRNA
LOC105378806	lncRNA
LOC105378807	lncRNA
LOC105378808	lncRNA
LOC105378810	lncRNA
LOC105378811	lncRNA
LOC105378812	lncRNA
LOC105378813	lncRNA
LOC105378814	lncRNA
LOC105378816	lncRNA
LOC105378819	lncRNA
LOC105378821	lncRNA
LOC105378823	lncRNA
LINC02795	lncRNA
LOC105378825	lncRNA
LOC105378826	lncRNA
LOC105378827	lncRNA
CLCA4-AS1	lncRNA
LOC105378831	lncRNA
LOC105378833	lncRNA
LOC105378834	lncRNA
LOC105378835	lncRNA
LOC105378836	lncRNA
LOC105378838	lncRNA
LOC105378839	lncRNA
LOC105378841	lncRNA
LOC105378842	lncRNA
LOC105378844	lncRNA
LOC105378847	lncRNA
LOC105378848	lncRNA
LOC105378849	lncRNA
LOC105378850	lncRNA
LOC105378851	lncRNA
LINC02787	lncRNA
LINC02609	lncRNA
LINC01763	lncRNA
LOC105378856	lncRNA
LOC105378858	lncRNA
LOC105378861	lncRNA
LOC105378863	lncRNA
LOC105378864	lncRNA
LOC105378866	lncRNA
LOC105378867	lncRNA
LINC01709	lncRNA
LOC105378874	lncRNA
LOC105378878	lncRNA
LOC105378879	lncRNA
LOC105378880	lncRNA
LOC105378881	lncRNA
LOC105378882	lncRNA
LOC105378883	lncRNA
LINC01677	lncRNA
LOC105378885	lncRNA
LOC105378886	lncRNA
LOC105378887	lncRNA
LOC105378888	lncRNA
LINC01661	lncRNA
LOC105378890	lncRNA
LOC105378891	lncRNA
TMEM167B-DT	lncRNA
LOC105378893	lncRNA
LOC105378895	lncRNA
SLC6A17-AS1	lncRNA
LOC105378898	lncRNA
LOC105378899	lncRNA
LOC105378901	lncRNA
LOC105378903	lncRNA
LOC105378904	lncRNA
LOC105378906	lncRNA
LINC02884	lncRNA
PPM1J-DT	lncRNA
LOC105378911	lncRNA
LOC105378914	lncRNA
LOC105378915	lncRNA
LINC01765	lncRNA
LOC105378918	lncRNA
LOC105378919	lncRNA
LOC105378920	lncRNA
LOC105378924	lncRNA
LOC105378925	lncRNA
LOC105378926	lncRNA
LOC105378927	lncRNA
LOC105378929	lncRNA
LOC105378930	lncRNA
LOC105378933	lncRNA
LINC01780	lncRNA
LOC105378935	lncRNA
LOC105378937	lncRNA
LOC105378944	lncRNA
LOC105378948	lncRNA
GNB1-DT	lncRNA
LOC105378956	lncRNA
LOC105378959	lncRNA
LINC02118	lncRNA
LOC105378961	lncRNA
LOC105378962	lncRNA
LOC105378963	lncRNA
LOC105378964	lncRNA
LOC105378965	lncRNA
LINC02105	lncRNA
LOC105378969	lncRNA
LOC105378971	lncRNA
LOC105378973	lncRNA
LOC105378976	lncRNA
LOC105378977	lncRNA
LOC105378979	lncRNA
LOC105378980	lncRNA
LOC105378983	lncRNA
LOC105378984	lncRNA
LOC105378988	lncRNA
ERCC8-AS1	lncRNA
LINC02057	lncRNA
LOC105378993	lncRNA
LOC105378994	lncRNA
LOC105378995	lncRNA
LOC105378998	lncRNA
LOC105378999	lncRNA
LOC105379002	lncRNA
LOC105379003	lncRNA
LOC105379004	lncRNA
LINC02242	lncRNA
LOC105379007	lncRNA
LOC105379010	lncRNA
LOC105379011	lncRNA
LOC105379012	lncRNA
LOC105379013	lncRNA
LOC105379015	lncRNA
LOC105379016	lncRNA
LOC105379020	lncRNA
LOC105379021	lncRNA
LOC105379023	lncRNA
LOC105379025	lncRNA
LOC105379027	lncRNA
LOC105379028	lncRNA
LOC105379030	lncRNA
LOC105379031	lncRNA
LINC02230	lncRNA
LOC105379034	lncRNA
LOC105379035	lncRNA
LINC02122	lncRNA
LOC105379039	lncRNA
LOC105379040	lncRNA
SV2C-AS1	lncRNA
LOC105379042	lncRNA
LOC105379047	lncRNA
LOC105379048	lncRNA
LOC105379050	lncRNA
LOC105379051	lncRNA
LOC105379052	lncRNA
LOC105379053	lncRNA
VCAN-AS1	lncRNA
EDIL3-DT	lncRNA
LOC105379059	lncRNA
LOC105379061	lncRNA
LOC105379062	lncRNA
LOC105379063	lncRNA
LOC105379064	lncRNA
LOC105379065	lncRNA
LOC105379066	lncRNA
LINC02144	lncRNA
LOC105379070	lncRNA
LOC105379073	lncRNA
LOC105379074	lncRNA
LINC02161	lncRNA
LOC105379077	lncRNA
LOC105379078	lncRNA
LOC105379080	lncRNA
LOC105379082	lncRNA
LOC105379083	lncRNA
LOC105379085	lncRNA
LOC105379087	lncRNA
LOC105379089	lncRNA
LOC105379090	lncRNA
LOC105379091	lncRNA
LOC105379096	lncRNA
LINC01846	lncRNA
LOC105379099	lncRNA
LOC105379100	lncRNA
LOC105379101	lncRNA
LOC105379102	lncRNA
LOC105379104	lncRNA
LOC105379105	lncRNA
LOC105379107	lncRNA
LOC105379109	lncRNA
LOC105379110	lncRNA
LOC105379114	lncRNA
LOC105379117	lncRNA
LOC105379119	lncRNA
LOC105379121	lncRNA
LOC105379122	lncRNA
LOC105379123	lncRNA
LOC105379126	lncRNA
LOC105379127	lncRNA
LOC105379129	lncRNA
LOC105379130	lncRNA
SEMA6A-AS2	lncRNA
LOC105379133	lncRNA
LOC105379134	lncRNA
LOC105379135	lncRNA
LOC105379136	lncRNA
LOC105379137	lncRNA
LOC105379138	lncRNA
LOC105379139	lncRNA
LINC02216	lncRNA
DMXL1-DT	lncRNA
LOC105379144	lncRNA
LOC105379147	lncRNA
LOC105379148	lncRNA
LOC105379149	lncRNA
LOC105379150	lncRNA
LOC105379151	lncRNA
PRDM6-AS1	lncRNA
LOC105379154	lncRNA
LOC105379155	lncRNA
LOC105379156	lncRNA
LOC105379157	lncRNA
LOC105379158	lncRNA
LOC105379162	lncRNA
LOC105379163	lncRNA
LOC105379164	lncRNA
LOC105379167	lncRNA
LOC105379168	lncRNA
LOC105379169	lncRNA
LOC105379171	lncRNA
LOC105379172	lncRNA
LOC105379173	lncRNA
LOC105379174	lncRNA
LOC105379176	lncRNA
LOC105379178	lncRNA
CTB-3M24.3	lncRNA
CTB-49A3.2	lncRNA
LOC105379182	lncRNA
LOC105379183	lncRNA
LOC105379189	lncRNA
CTB-1I21.1	lncRNA
LOC105379192	lncRNA
LOC105379193	lncRNA
CTNNA1-AS1	lncRNA
FAM30B	lncRNA
LOC105379203	lncRNA
LOC105379205	lncRNA
LOC105379207	lncRNA
LOC105379208	lncRNA
LOC105379216	lncRNA
FAM85B	lncRNA
LOC105379222	lncRNA
LOC105379224	lncRNA
LOC105379225	lncRNA
LOC105379227	lncRNA
LOC105379228	lncRNA
LOC105379230	lncRNA
LOC105379231	lncRNA
MSRA-DT	lncRNA
LOC105379235	lncRNA
LOC105379237	lncRNA
LOC105379241	lncRNA
LOC105379242	lncRNA
LOC105379243	lncRNA
LOC105379244	lncRNA
LOC105379245	lncRNA
LOC105379246	lncRNA
LOC105379249	lncRNA
LOC105379252	lncRNA
LOC105379257	lncRNA
LOC105379263	lncRNA
LOC105379264	lncRNA
LOC105379265	lncRNA
LOC105379266	lncRNA
LOC105379267	lncRNA
FAM197Y8	lncRNA
FAM197Y7	lncRNA
FAM197Y6	lncRNA
LOC105379271	lncRNA
LOC105379272	lncRNA
LOC105379273	lncRNA
LOC105379274	lncRNA
LOC105379275	lncRNA
LOC105379279	lncRNA
LOC105379280	lncRNA
LOC105379281	lncRNA
LOC105379283	lncRNA
LOC105379289	lncRNA
LOC105379292	lncRNA
LOC105379297	lncRNA
LOC105379300	lncRNA
LOC105379301	lncRNA
LOC105379303	lncRNA
LOC105379306	lncRNA
LOC105379309	lncRNA
LOC105379311	lncRNA
LOC105379312	lncRNA
LOC105379314	lncRNA
LOC105379315	lncRNA
LOC105379316	lncRNA
LOC105379321	lncRNA
LOC105379325	lncRNA
LOC105379327	lncRNA
LOC105379328	lncRNA
LOC105379329	lncRNA
LOC105379330	lncRNA
LOC105379331	lncRNA
LOC105379332	lncRNA
LOC105379333	lncRNA
LOC105379335	lncRNA
LOC105379336	lncRNA
LOC105379339	lncRNA
LOC105379340	lncRNA
LOC105379342	lncRNA
LOC105379343	lncRNA
LOC105379346	lncRNA
LOC105379349	lncRNA
LOC105379350	lncRNA
LINC02948	lncRNA
LOC105379352	lncRNA
LOC105379354	lncRNA
LOC105379355	lncRNA
LOC105379356	lncRNA
LOC105379357	lncRNA
LOC105379358	lncRNA
LOC105379360	lncRNA
LOC105379361	lncRNA
LOC105379362	lncRNA
LOC105379364	lncRNA
LOC105379365	lncRNA
LOC105379366	lncRNA
LOC105379368	lncRNA
LOC105379369	lncRNA
LOC105379370	lncRNA
LOC105379371	lncRNA
LOC105379375	lncRNA
LOC105379376	lncRNA
LOC105379377	lncRNA
LOC105379378	lncRNA
LOC105379379	lncRNA
LOC105379380	lncRNA
LOC105379381	lncRNA
LOC105379382	lncRNA
LOC105379384	lncRNA
LOC105379385	lncRNA
LOC105379388	lncRNA
LOC105379389	lncRNA
LOC105379390	lncRNA
LOC105379391	lncRNA
LOC105379392	lncRNA
KAT6A-AS1	lncRNA
LOC105379395	lncRNA
LOC105379396	lncRNA
LOC105379397	lncRNA
LOC105379403	lncRNA
LOC105379404	lncRNA
LINC02747	lncRNA
LOC105379412	lncRNA
LOC105379413	lncRNA
LOC105379418	lncRNA
LOC105379420	lncRNA
LOC105379426	lncRNA
LOC105379428	lncRNA
LOC105379434	lncRNA
LOC105379435	lncRNA
LOC105379437	lncRNA
FAM242E	lncRNA
LOC105379439	lncRNA
LOC105379442	lncRNA
LOC105379444	lncRNA
LOC105379446	lncRNA
LOC105379447	lncRNA
LOC105379448	lncRNA
LOC105379450	lncRNA
LOC105379451	lncRNA
LOC105379452	lncRNA
LOC105379453	lncRNA
LOC105379457	lncRNA
LOC105379460	lncRNA
LOC105379466	lncRNA
LOC105379474	lncRNA
LOC105379476	lncRNA
LOC105379477	lncRNA
FAM242B	lncRNA
LOC105379481	lncRNA
LOC105379484	lncRNA
LINC01670	lncRNA
LOC105379488	lncRNA
LOC105379491	lncRNA
CH507-145C22.1	lncRNA
LOC105379499	lncRNA
LOC105379502	lncRNA
LOC105379505	lncRNA
LOC105379507	lncRNA
LOC105379514	lncRNA
LOC105379516	lncRNA
LOC105379518	lncRNA
LOC105379523	lncRNA
LOC105379524	lncRNA
LOC105379525	lncRNA
LOC105379527	lncRNA
LOC105379533	lncRNA
LOC105379535	lncRNA
LOC105379537	lncRNA
LOC105379539	lncRNA
LOC105379540	lncRNA
LOC105379544	lncRNA
LOC105379547	lncRNA
LOC105379548	lncRNA
LOC105379549	lncRNA
LOC105379557	lncRNA
LOC105379562	lncRNA
LOC105379565	lncRNA
LOC105379566	lncRNA
LOC105379574	lncRNA
LOC105379576	lncRNA
LOC105379578	lncRNA
LOC105379580	lncRNA
LOC105379583	lncRNA
LOC105379586	lncRNA
LOC105379593	lncRNA
LOC105379597	lncRNA
LOC105379600	lncRNA
LOC105379601	lncRNA
LOC105379602	lncRNA
LOC105379605	lncRNA
LOC105379613	lncRNA
LOC105379618	lncRNA
LOC105379623	lncRNA
LOC105379627	lncRNA
LOC105379635	lncRNA
LOC105379638	lncRNA
LOC105379640	lncRNA
LOC105379641	lncRNA
LOC105379656	lncRNA
LOC105379663	lncRNA
LOC105379664	lncRNA
LOC105379675	lncRNA
IER3-AS1	lncRNA
LOC105379712	lncRNA
LOC105379719	lncRNA
LOC105379720	lncRNA
LOC105379725	lncRNA
LOC105379749	lncRNA
LOC105379771	lncRNA
LOC105379772	lncRNA
LINC02794	lncRNA
LOC105379783	lncRNA
LOC105379807	lncRNA
LOC105379814	lncRNA
LOC105379825	lncRNA
LOC105379827	lncRNA
LOC105379829	lncRNA
LOC105379839	lncRNA
LOC105379841	lncRNA
LOC105379850	lncRNA
LOC105379854	lncRNA
LOC105379882	lncRNA
NKILA	lncRNA
LOC105447645	lncRNA
PNKY	lncRNA
LINC02130	lncRNA
XACT	lncRNA
XLOC_007697	lncRNA
XLOC_009911	lncRNA
LINC01455	lncRNA
B3GALT1-AS1	lncRNA
LINC01047	lncRNA
WSPAR	lncRNA
LINC01601	lncRNA
CCEPR	lncRNA
LINC01693	lncRNA
LRP1-AS	lncRNA
LINC02676	lncRNA
ADGRD1-AS1	lncRNA
LINC02563	lncRNA
DANT1	lncRNA
GSTT1-AS1	lncRNA
PLA2G4C-AS1	lncRNA
GRPEL2-AS1	lncRNA
LINC00374	lncRNA
ARF4-AS1	lncRNA
LINC00430	lncRNA
LINC01037	lncRNA
LINC01078	lncRNA
LINC01173	lncRNA
KCNK15-AS1	lncRNA
LINC00407	lncRNA
LINC01381	lncRNA
LINC00604	lncRNA
LINC01290	lncRNA
LINC01318	lncRNA
LINC01394	lncRNA
LINC01035	lncRNA
NOP53-AS1	lncRNA
FARSA-AS1	lncRNA
LINC01259	lncRNA
LINC01074	lncRNA
LINC00976	lncRNA
PSLNR	lncRNA
LINC01613	lncRNA
LIMS1-AS1	lncRNA
LUADT1	lncRNA
LINC01616	lncRNA
OOEP-AS1	lncRNA
MDC1-AS1	lncRNA
DDX39B-AS1	lncRNA
TRPC7-AS2	lncRNA
HTR3E-AS1	lncRNA
WWTR1-IT1	lncRNA
LINC00449	lncRNA
WASHC5-AS1	lncRNA
HLA-DQB1-AS1	lncRNA
LINC00500	lncRNA
OSTN-AS1	lncRNA
FRGCA	lncRNA
MIR34AHG	lncRNA
MIR2117HG	lncRNA
MIR3677HG	lncRNA
MIR4432HG	lncRNA
MIR5689HG	lncRNA
LINC00680	lncRNA
DYNC1LI2-DT	lncRNA
PCF11-AS1	lncRNA
KCNK4-TEX40	lncRNA
LOC106780825	lncRNA
LOC107001062	lncRNA
MIR3142HG	lncRNA
ODF2-AS1	lncRNA
LINC01077	lncRNA
IQCA1-AS1	lncRNA
SCTR-AS1	lncRNA
LINC02415	lncRNA
LINC01593	lncRNA
RFPL3S	lncRNA
RFPL1S	lncRNA
LINC01976	lncRNA
LOC107983950	lncRNA
LOC107983960	lncRNA
LOC107983961	lncRNA
LOC107983963	lncRNA
LOC107983966	lncRNA
LOC107983974	lncRNA
CAPS2-AS1	lncRNA
LOC107983976	lncRNA
LOC107983980	lncRNA
LOC107983981	lncRNA
LOC107983982	lncRNA
LOC107983985	lncRNA
LOC107983990	lncRNA
LOC107983995	lncRNA
LOC107983998	lncRNA
LINC02792	lncRNA
LOC107984000	lncRNA
LOC107984001	lncRNA
LOC107984003	lncRNA
LOC107984005	lncRNA
LOC107984006	lncRNA
LOC107984007	lncRNA
LINC00415	lncRNA
LOC107984010	lncRNA
LOC107984011	lncRNA
LOC107984012	lncRNA
LOC107984013	lncRNA
LOC107984015	lncRNA
LOC107984016	lncRNA
LOC107984017	lncRNA
LOC107984018	lncRNA
LOC107984019	lncRNA
LOC107984020	lncRNA
LINC02277	lncRNA
LINC02810	lncRNA
LOC107984034	lncRNA
LOC107984035	lncRNA
RAB33B-AS1	lncRNA
LOC107984037	lncRNA
LOC107984041	lncRNA
LOC107984043	lncRNA
LOC107984059	lncRNA
LOC107984079	lncRNA
LOC107984083	lncRNA
LOC107984087	lncRNA
LOC107984088	lncRNA
LOC107984089	lncRNA
LOC107984092	lncRNA
LOC107984098	lncRNA
LOC107984112	lncRNA
LOC107984113	lncRNA
LOC107984116	lncRNA
LINC02058	lncRNA
LOC107984118	lncRNA
LOC107984123	lncRNA
LOC107984124	lncRNA
LOC107984128	lncRNA
LOC107984131	lncRNA
LOC107984132	lncRNA
LOC107984137	lncRNA
LOC107984143	lncRNA
LOC107984150	lncRNA
LOC107984151	lncRNA
LINC02935	lncRNA
LOC107984168	lncRNA
LOC107984170	lncRNA
LOC107984171	lncRNA
LOC107984172	lncRNA
LOC107984173	lncRNA
LOC107984174	lncRNA
LOC107984175	lncRNA
LINC02632	lncRNA
LOC107984179	lncRNA
LOC107984180	lncRNA
LOC107984181	lncRNA
LOC107984182	lncRNA
LOC107984183	lncRNA
LOC107984184	lncRNA
LOC107984185	lncRNA
LOC107984186	lncRNA
LOC107984187	lncRNA
LOC107984188	lncRNA
LOC107984190	lncRNA
LOC107984191	lncRNA
LOC107984192	lncRNA
LOC107984193	lncRNA
LOC107984195	lncRNA
LOC107984196	lncRNA
LOC107984197	lncRNA
LOC107984198	lncRNA
LOC107984199	lncRNA
LOC107984200	lncRNA
LOC107984201	lncRNA
LOC107984202	lncRNA
LOC107984205	lncRNA
LOC107984206	lncRNA
LOC107984207	lncRNA
USP6NL-AS1	lncRNA
LOC107984209	lncRNA
LOC107984210	lncRNA
LOC107984211	lncRNA
LOC107984213	lncRNA
LOC107984214	lncRNA
LOC107984215	lncRNA
LOC107984216	lncRNA
LOC107984217	lncRNA
LOC107984218	lncRNA
LOC107984219	lncRNA
LOC107984220	lncRNA
LOC107984221	lncRNA
LOC107984222	lncRNA
LOC107984223	lncRNA
LOC107984225	lncRNA
LOC107984226	lncRNA
LOC107984235	lncRNA
LOC107984236	lncRNA
LINC02625	lncRNA
LOC107984238	lncRNA
LOC107984239	lncRNA
LOC107984240	lncRNA
LINC02640	lncRNA
LOC107984242	lncRNA
LOC107984243	lncRNA
LOC107984245	lncRNA
LOC107984246	lncRNA
LOC107984249	lncRNA
LOC107984251	lncRNA
LOC107984252	lncRNA
LOC107984253	lncRNA
LOC107984254	lncRNA
LOC107984255	lncRNA
LOC107984256	lncRNA
LOC107984257	lncRNA
LOC107984260	lncRNA
LOC107984262	lncRNA
LOC107984263	lncRNA
LOC107984265	lncRNA
LOC107984266	lncRNA
LOC107984268	lncRNA
LOC107984270	lncRNA
LOC107984272	lncRNA
LOC107984273	lncRNA
LOC107984274	lncRNA
LOC107984275	lncRNA
LOC107984281	lncRNA
LOC107984282	lncRNA
LOC107984283	lncRNA
LOC107984293	lncRNA
LOC107984299	lncRNA
LOC107984301	lncRNA
LOC107984302	lncRNA
LOC107984303	lncRNA
LOC107984307	lncRNA
LOC107984308	lncRNA
LOC107984309	lncRNA
LOC107984311	lncRNA
LOC107984313	lncRNA
LOC107984315	lncRNA
LOC107984317	lncRNA
LOC107984321	lncRNA
LOC107984322	lncRNA
SLC1A2-AS1	lncRNA
LOC107984325	lncRNA
LOC107984326	lncRNA
LOC107984328	lncRNA
LOC107984331	lncRNA
LOC107984334	lncRNA
NRXN2-AS1	lncRNA
LOC107984340	lncRNA
LOC107984341	lncRNA
LOC107984343	lncRNA
LOC107984346	lncRNA
LOC107984352	lncRNA
LOC107984358	lncRNA
LINC02761	lncRNA
LOC107984361	lncRNA
LOC107984362	lncRNA
LOC107984364	lncRNA
LINC02723	lncRNA
LOC107984368	lncRNA
LOC107984369	lncRNA
LOC107984370	lncRNA
LOC107984371	lncRNA
LOC107984372	lncRNA
LOC107984373	lncRNA
LOC107984374	lncRNA
LOC107984375	lncRNA
LOC107984377	lncRNA
LOC107984378	lncRNA
LOC107984379	lncRNA
LOC107984380	lncRNA
LOC107984381	lncRNA
LOC107984385	lncRNA
LOC107984386	lncRNA
LOC107984388	lncRNA
LOC107984389	lncRNA
LOC107984390	lncRNA
LOC107984391	lncRNA
LOC107984393	lncRNA
LOC107984398	lncRNA
LOC107984399	lncRNA
LOC107984400	lncRNA
LOC107984402	lncRNA
LOC107984404	lncRNA
LOC107984405	lncRNA
LOC107984406	lncRNA
LOC107984407	lncRNA
LOC107984409	lncRNA
LOC107984411	lncRNA
LOC107984412	lncRNA
LOC107984413	lncRNA
LOC107984418	lncRNA
LOC107984419	lncRNA
LOC107984420	lncRNA
LOC107984421	lncRNA
LOC107984425	lncRNA
LINC02695	lncRNA
LOC107984428	lncRNA
LOC107984429	lncRNA
LOC107984431	lncRNA
LOC107984432	lncRNA
LOC107984433	lncRNA
LOC107984435	lncRNA
LINC02457	lncRNA
LOC107984440	lncRNA
LOC107984445	lncRNA
LOC107984447	lncRNA
LOC107984448	lncRNA
LOC107984450	lncRNA
LOC107984452	lncRNA
LOC107984455	lncRNA
MRPS35-DT	lncRNA
LOC107984462	lncRNA
LOC107984466	lncRNA
LOC107984467	lncRNA
LOC107984468	lncRNA
LOC107984469	lncRNA
LOC107984470	lncRNA
LOC107984471	lncRNA
LOC107984472	lncRNA
LOC107984475	lncRNA
LOC107984476	lncRNA
LOC107984478	lncRNA
LOC107984480	lncRNA
LOC107984482	lncRNA
LOC107984484	lncRNA
LOC107984486	lncRNA
LOC107984487	lncRNA
LOC107984495	lncRNA
LOC107984498	lncRNA
LOC107984499	lncRNA
LOC107984500	lncRNA
LOC107984501	lncRNA
LINC02354	lncRNA
CPNE8-AS1	lncRNA
LOC107984505	lncRNA
LOC107984507	lncRNA
SLC4A8-AS1	lncRNA
LOC107984510	lncRNA
LOC107984515	lncRNA
LINC02955	lncRNA
LOC107984521	lncRNA
LOC107984522	lncRNA
LOC107984525	lncRNA
LOC107984527	lncRNA
LINC02416	lncRNA
LOC107984530	lncRNA
LOC107984533	lncRNA
LOC107984535	lncRNA
LOC107984536	lncRNA
LOC107984537	lncRNA
CACNA1C-IT1	lncRNA
LOC107984542	lncRNA
LOC107984543	lncRNA
LOC107984544	lncRNA
LOC107984545	lncRNA
LOC107984548	lncRNA
LOC107984551	lncRNA
LOC107984552	lncRNA
LOC107984553	lncRNA
LOC107984554	lncRNA
LOC107984555	lncRNA
LOC107984559	lncRNA
LOC107984561	lncRNA
LOC107984563	lncRNA
LOC107984564	lncRNA
LOC107984566	lncRNA
LOC107984567	lncRNA
LOC107984568	lncRNA
LOC107984569	lncRNA
LOC107984572	lncRNA
LOC107984573	lncRNA
LOC107984574	lncRNA
LOC107984577	lncRNA
LOC107984578	lncRNA
LOC107984579	lncRNA
LOC107984580	lncRNA
PDS5B-DT	lncRNA
LOC107984585	lncRNA
LOC107984587	lncRNA
LOC107984588	lncRNA
LOC107984589	lncRNA
LOC107984591	lncRNA
LOC107984596	lncRNA
LOC107984597	lncRNA
LOC107984599	lncRNA
LOC107984602	lncRNA
LOC107984604	lncRNA
LOC107984606	lncRNA
LOC107984607	lncRNA
LOC107984608	lncRNA
LOC107984609	lncRNA
LOC107984610	lncRNA
LOC107984611	lncRNA
LOC107984613	lncRNA
LOC107984615	lncRNA
LOC107984618	lncRNA
LOC107984619	lncRNA
LOC107984620	lncRNA
LOC107984621	lncRNA
LOC107984622	lncRNA
LOC107984624	lncRNA
LOC107984625	lncRNA
LOC107984626	lncRNA
LOC107984627	lncRNA
LOC107984628	lncRNA
LOC107984630	lncRNA
LOC107984634	lncRNA
LOC107984635	lncRNA
LINC02279	lncRNA
LOC107984641	lncRNA
LOC107984642	lncRNA
LOC107984643	lncRNA
LOC107984644	lncRNA
LOC107984645	lncRNA
LOC107984646	lncRNA
LOC107984649	lncRNA
LOC107984653	lncRNA
LOC107984654	lncRNA
LOC107984655	lncRNA
LOC107984658	lncRNA
AJUBA-DT	lncRNA
LOC107984661	lncRNA
LOC107984663	lncRNA
LOC107984668	lncRNA
LOC107984670	lncRNA
LOC107984671	lncRNA
LOC107984673	lncRNA
LOC107984674	lncRNA
LOC107984676	lncRNA
LOC107984681	lncRNA
LOC107984684	lncRNA
LOC107984685	lncRNA
LOC107984686	lncRNA
LOC107984690	lncRNA
LOC107984692	lncRNA
LOC107984693	lncRNA
LOC107984696	lncRNA
LOC107984697	lncRNA
LOC107984699	lncRNA
LINC02306	lncRNA
LOC107984701	lncRNA
LOC107984702	lncRNA
LOC107984703	lncRNA
LOC107984704	lncRNA
LOC107984706	lncRNA
LOC107984708	lncRNA
LOC107984709	lncRNA
LOC107984710	lncRNA
LOC107984711	lncRNA
LOC107984713	lncRNA
LOC107984714	lncRNA
LOC107984716	lncRNA
LOC107984727	lncRNA
LOC107984733	lncRNA
LOC107984734	lncRNA
LOC107984735	lncRNA
LOC107984743	lncRNA
LOC107984746	lncRNA
LOC107984750	lncRNA
LOC107984755	lncRNA
LOC107984763	lncRNA
LINC02253	lncRNA
LOC107984766	lncRNA
LOC107984770	lncRNA
LOC107984772	lncRNA
LINC01852	lncRNA
LOC107984776	lncRNA
LOC107984777	lncRNA
LOC107984778	lncRNA
LOC107984779	lncRNA
LINC02248	lncRNA
LOC107984781	lncRNA
LOC107984782	lncRNA
LOC107984783	lncRNA
LOC107984784	lncRNA
LOC107984787	lncRNA
LOC107984788	lncRNA
LOC107984789	lncRNA
LOC107984790	lncRNA
LOC107984791	lncRNA
LOC107984792	lncRNA
LOC107984793	lncRNA
LOC107984794	lncRNA
LOC107984798	lncRNA
LOC107984801	lncRNA
LOC107984805	lncRNA
LOC107984806	lncRNA
LINC02132	lncRNA
LOC107984812	lncRNA
CTCF-DT	lncRNA
LOC107984815	lncRNA
LOC107984819	lncRNA
LOC107984821	lncRNA
LOC107984822	lncRNA
LOC107984823	lncRNA
LOC107984824	lncRNA
LOC107984827	lncRNA
LOC107984828	lncRNA
LOC107984830	lncRNA
LOC107984831	lncRNA
LOC107984835	lncRNA
KCTD13-DT	lncRNA
LOC107984839	lncRNA
LOC107984840	lncRNA
SMG1-DT	lncRNA
LOC107984850	lncRNA
LOC107984851	lncRNA
LOC107984852	lncRNA
LOC107984855	lncRNA
LOC107984856	lncRNA
CENPN-AS1	lncRNA
LOC107984859	lncRNA
LOC107984862	lncRNA
LOC107984865	lncRNA
LOC107984867	lncRNA
LOC107984869	lncRNA
LOC107984871	lncRNA
LOC107984872	lncRNA
LOC107984874	lncRNA
ZNF747-DT	lncRNA
LOC107984877	lncRNA
LOC107984878	lncRNA
LOC107984881	lncRNA
MMP2-AS1	lncRNA
LOC107984886	lncRNA
LOC107984887	lncRNA
LOC107984888	lncRNA
LOC107984889	lncRNA
LOC107984892	lncRNA
LOC107984893	lncRNA
LOC107984894	lncRNA
LOC107984897	lncRNA
LOC107984900	lncRNA
LOC107984901	lncRNA
LOC107984902	lncRNA
LOC107984903	lncRNA
LOC107984904	lncRNA
LOC107984906	lncRNA
LOC107984909	lncRNA
LOC107984911	lncRNA
LOC107984912	lncRNA
LOC107984913	lncRNA
LOC107984915	lncRNA
LOC107984918	lncRNA
LINC01772	lncRNA
LOC107984928	lncRNA
LOC107984931	lncRNA
LOC107984933	lncRNA
LOC107984934	lncRNA
LOC107984935	lncRNA
LOC107984940	lncRNA
LOC107984941	lncRNA
LOC107984942	lncRNA
LOC107984943	lncRNA
